recipe_key,language,title,cooking_instructions,calories,proteins_g,carbs_g,fats_g,servings,cooking_time_minutes,ingredients,tags
oatmeal-apple-cinnamon,pt-BR,Mingau de aveia com maçã e canela,"Leve o líquido para ferver, adicione sal.|Acrescente os flocos de aveia e cozinhe por 7-10 minutos.|Descasque e corte a maçã em cubinhos.|Adicione a maçã e a canela ao mingau pronto.|Adoce a gosto antes de servir.",360,11,60,8,1,15,Flocos de aveia:50:g;Leite:200:ml;Maçã:1:pcs;Canela:1:tsp;Mel:1:tsp;Sal:1:tsp,café da manhã
oatmeal-apple-cinnamon,ru,Овсянка с яблоком и корицей,"Доведите жидкость до кипения, добавьте соль.|Всыпьте овсяные хлопья и варите 7-10 минут.|Очистите яблоко и нарежьте мелкими кубиками.|Добавьте яблоко и корицу в готовую кашу.|Перед подачей подсластите по вкусу.",360,11,60,8,1,15,Овсяные хлопья:50:g;Молоко:200:ml;Яблоко:1:pcs;Корица:1:tsp;Мёд:1:tsp;Соль:1:tsp,завтрак
oatmeal-apple-cinnamon,th,ข้าวโอ๊ตกับแอปเปิ้ลและอบเชย,ต้มของเหลวให้เดือด เติมเกลือ|ใส่ข้าวโอ๊ตแล้วต้ม 7-10 นาที|ปอกแอปเปิ้ลแล้วหั่นเป็นลูกเต๋าเล็กๆ|ใส่แอปเปิ้ลและอบเชยลงในข้าวโอ๊ตที่สุกแล้ว|เติมความหวานตามชอบก่อนเสิร์ฟ,360,11,60,8,1,15,ข้าวโอ๊ต:50:g;นม:200:ml;แอปเปิ้ล:1:pcs;อบเชย:1:tsp;น้ำผึ้ง:1:tsp;เกลือ:1:tsp,อาหารเช้า
oatmeal-apple-cinnamon,tr,Elmalı ve tarçınlı yulaf lapası,"Sıvıyı kaynatın, tuz ekleyin.|Yulaf ezmesini ekleyin ve 7-10 dakika pişirin.|Elmayı soyun ve küçük küpler halinde doğrayın.|Pişmiş yulaf lapasına elma ve tarçın ekleyin.|Servis etmeden önce tadına göre tatlandırın.",360,11,60,8,1,15,Yulaf ezmesi:50:g;Süt:200:ml;Elma:1:pcs;Tarçın:1:tsp;Bal:1:tsp;Tuz:1:tsp,kahvaltı
oatmeal-apple-cinnamon,uk,Вівсянка з яблуком і корицею,"Рідину доведіть до кипіння, додайте сіль.|Всипте вівсяні пластівці та варіть 7–10 хвилин.|Яблуко очистіть і наріжте дрібними кубиками.|Додайте яблуко та корицю в готову кашу.|Перед подачею підсолодіть за смаком.",360,11,60,8,1,15,Вівсяні пластівці:50:g;Молоко:200:ml;Яблуко:1:pcs;Кориця:1:tsp;Мед:1:tsp;Сіль:1:tsp,сніданок
oatmeal-apple-cinnamon,vi,Yến mạch với táo và quế,"Đun sôi chất lỏng, thêm muối.|Cho yến mạch vào và nấu trong 7-10 phút.|Gọt vỏ táo và cắt hạt lựu nhỏ.|Thêm táo và quế vào yến mạch đã nấu chín.|Thêm đường tùy khẩu vị trước khi dùng.",360,11,60,8,1,15,Yến mạch:50:g;Sữa:200:ml;Táo:1:pcs;Quế:1:tsp;Mật ong:1:tsp;Muối:1:tsp,bữa sáng
oatmeal-apple-cinnamon,zh-Hans,苹果肉桂燕麦粥,将液体煮沸，加盐。|加入燕麦片，煮7-10分钟。|将苹果去皮切成小丁。|将苹果和肉桂加入煮好的燕麦粥中。|食用前根据口味加糖调味。,360,11,60,8,1,15,燕麦片:50:g;牛奶:200:ml;苹果:1:pcs;肉桂:1:tsp;蜂蜜:1:tsp;盐:1:tsp,早餐
chia-pudding-cocoa,ar,بودينغ الشيا بالكاكاو,اخلطي بذور الشيا والحليب والكاكاو في وعاء.|حرّكي جيداً لتجنّب التكتلات.|غطّي وضعي في الثلاجة لمدة 4 ساعات على الأقل.|أضيفي العسل قبل التقديم.,320,10,25,18,1,5,بذور الشيا:2:tbsp;حليب:200:ml;مسحوق الكاكاو:1:tsp;عسل:1:tsp,فطور
chia-pudding-cocoa,de,Schokoladen-Chia-Pudding,"Chiasamen, Milch und Kakao in einer Schüssel mischen.|Gut umrühren, um Klumpen zu vermeiden.|Abdecken und mindestens 4 Stunden im Kühlschrank ruhen lassen.|Vor dem Servieren Honig hinzufügen.",320,10,25,18,1,5,Chiasamen:2:tbsp;Milch:200:ml;Kakaopulver:1:tsp;Honig:1:tsp,Frühstück
chia-pudding-cocoa,en,Chocolate Chia Pudding,"Mix chia seeds, milk and cocoa in a bowl.|Stir well to avoid lumps.|Cover and refrigerate for at least 4 hours.|Add honey before serving.",320,10,25,18,1,5,Chia seeds:2:tbsp;Milk:200:ml;Cocoa powder:1:tsp;Honey:1:tsp,breakfast
chia-pudding-cocoa,es,Pudín de chía con cacao,"Mezclar las semillas de chía, la leche y el cacao en un bol.|Remover bien para evitar grumos.|Tapar y refrigerar durante al menos 4 horas.|Añadir miel antes de servir.",320,10,25,18,1,5,Semillas de chía:2:tbsp;Leche:200:ml;Cacao en polvo:1:tsp;Miel:1:tsp,desayuno
chia-pudding-cocoa,fr,Pudding de chia au cacao,"Mélanger les graines de chia, le lait et le cacao dans un bol.|Bien remuer pour éviter les grumeaux.|Couvrir et réfrigérer pendant au moins 4 heures.|Ajouter du miel avant de servir.",320,10,25,18,1,5,Graines de chia:2:tbsp;Lait:200:ml;Cacao en poudre:1:tsp;Miel:1:tsp,"
petit-déjeuner"
chia-pudding-cocoa,he,פודינג צ'יה עם קקאו,"ערבבו זרעי צ'יה, חלב וקקאו בקערה.|ערבבו היטב למניעת גושים.|כסו והכניסו למקרר לפחות 4 שעות.|הוסיפו דבש לפני ההגשה.",320,10,25,18,1,5,זרעי צ'יה:2:tbsp;חלב:200:ml;אבקת קקאו:1:tsp;דבש:1:tsp,ארוחת בוקר
chia-pudding-cocoa,hi,चॉकलेट चिया पुडिंग,"एक कटोरे में चिया बीज, दूध और कोको मिलाएं।|गांठ न रहे इसके लिए अच्छी तरह हिलाएं।|ढककर कम से कम 4 घंटे फ्रिज में रखें।|परोसने से पहले शहद डालें।",320,10,25,18,1,5,चिया बीज:2:tbsp;दूध:200:ml;कोको पाउडर:1:tsp;शहद:1:tsp,नाश्ता
chia-pudding-cocoa,id,Puding Chia Cokelat,"Campurkan biji chia, susu dan kakao dalam mangkuk.|Aduk rata agar tidak bergerindil.|Tutup dan simpan di kulkas minimal 4 jam.|Tambahkan madu sebelum disajikan.",320,10,25,18,1,5,Biji chia:2:tbsp;Susu:200:ml;Bubuk kakao:1:tsp;Madu:1:tsp,sarapan
chia-pudding-cocoa,it,Budino di chia al cacao,"Mescolare i semi di chia, il latte e il cacao in una ciotola.|Mescolare bene per evitare grumi.|Coprire e refrigerare per almeno 4 ore.|Aggiungere il miele prima di servire.",320,10,25,18,1,5,Semi di chia:2:tbsp;Latte:200:ml;Cacao in polvere:1:tsp;Miele:1:tsp,colazione
chia-pudding-cocoa,ja,チョコレートチアプディング,ボウルにチアシード、牛乳、ココアを混ぜる。|ダマにならないようによく混ぜる。|蓋をして冷蔵庫で最低4時間冷やす。|食べる前にはちみつを加える。,320,10,25,18,1,5,チアシード:2:tbsp;牛乳:200:ml;ココアパウダー:1:tsp;はちみつ:1:tsp,朝食
chia-pudding-cocoa,ko,초콜릿 치아 푸딩,"그릇에 치아씨, 우유, 코코아를 섞으세요.|덩어리가 없도록 잘 저으세요.|덮어서 최소 4시간 냉장 보관하세요.|서빙 전에 꿀을 추가하세요.",320,10,25,18,1,5,치아씨:2:tbsp;우유:200:ml;코코아 파우더:1:tsp;꿀:1:tsp,아침식사
chia-pudding-cocoa,nl,Chocolade chiapudding,"Meng chiazaad, melk en cacao in een kom.|Roer goed om klontjes te voorkomen.|Dek af en zet minstens 4 uur in de koelkast.|Voeg honing toe voor het serveren.",320,10,25,18,1,5,Chiazaad:2:tbsp;Melk:200:ml;Cacaopoeder:1:tsp;Honing:1:tsp,ontbijt
chia-pudding-cocoa,pl,Pudding chia z kakao,"Wymieszaj nasiona chia, mleko i kakao w misce.|Dokładnie wymieszaj, aby nie było grudek.|Przykryj i schłódź w lodówce przez co najmniej 4 godziny.|Przed podaniem dodaj miód.",320,10,25,18,1,5,Nasiona chia:2:tbsp;Mleko:200:ml;Kakao w proszku:1:tsp;Miód:1:tsp,śniadanie
chia-pudding-cocoa,pt-BR,Pudim de chia com cacau,"Misture as sementes de chia, o leite e o cacau em uma tigela.|Mexa bem para evitar grumos.|Cubra e refrigere por pelo menos 4 horas.|Adicione mel antes de servir.",320,10,25,18,1,5,Sementes de chia:2:tbsp;Leite:200:ml;Cacau em pó:1:tsp;Mel:1:tsp,café da manhã
chia-pudding-cocoa,ru,Чиа-пудинг с какао,"Смешайте семена чиа, молоко и какао в миске.|Хорошо перемешайте, чтобы не было комочков.|Накройте и поставьте в холодильник минимум на 4 часа.|Перед подачей добавьте мёд.",320,10,25,18,1,5,Семена чиа:2:tbsp;Молоко:200:ml;Какао-порошок:1:tsp;Мёд:1:tsp,завтрак
chia-pudding-cocoa,th,พุดดิ้งเมล็ดเจียช็อกโกแลต,ผสมเมล็ดเจีย นม และโกโก้ในชาม|คนให้เข้ากันดีเพื่อไม่ให้เป็นก้อน|ปิดฝาแล้วแช่เย็นอย่างน้อย 4 ชั่วโมง|เติมน้ำผึ้งก่อนเสิร์ฟ,320,10,25,18,1,5,เมล็ดเจีย:2:tbsp;นม:200:ml;ผงโกโก้:1:tsp;น้ำผึ้ง:1:tsp,อาหารเช้า
chia-pudding-cocoa,tr,Kakaolu chia pudingi,"Chia tohumlarını, sütü ve kakaoyu bir kasede karıştırın.|Topaklanmaması için iyice karıştırın.|Üzerini kapatın ve en az 4 saat buzdolabında bekletin.|Servis etmeden önce bal ekleyin.",320,10,25,18,1,5,Chia tohumu:2:tbsp;Süt:200:ml;Kakao tozu:1:tsp;Bal:1:tsp,kahvaltı
chia-pudding-cocoa,uk,Чіа-пудинг з какао,"У мисці змішайте насіння чіа, молоко та какао.|Добре перемішайте, щоб не було грудочок.|Накрийте та поставте в холодильник мінімум на 4 години.|Перед подачею додайте мед.",320,10,25,18,1,5,Насіння чіа:2:tbsp;Молоко:200:ml;Какао-порошок:1:tsp;Мед:1:tsp,сніданок
chia-pudding-cocoa,vi,Pudding hạt chia cacao,"Trộn hạt chia, sữa và cacao trong tô.|Khuấy đều để không bị vón cục.|Đậy nắp và để tủ lạnh ít nhất 4 giờ.|Thêm mật ong trước khi dùng.",320,10,25,18,1,5,Hạt chia:2:tbsp;Sữa:200:ml;Bột cacao:1:tsp;Mật ong:1:tsp,bữa sáng
chia-pudding-cocoa,zh-Hans,可可奇亚籽布丁,将奇亚籽、牛奶和可可粉在碗中混合。|搅拌均匀，避免结块。|盖上盖子，冷藏至少4小时。|食用前加入蜂蜜。,320,10,25,18,1,5,奇亚籽:2:tbsp;牛奶:200:ml;可可粉:1:tsp;蜂蜜:1:tsp,早餐
yogurt-fruit-granola-bowl,ar,طبق الزبادي بالفواكه والغرانولا,ضعي الزبادي في طبق.|أضيفي الموز المقطع والتوت.|رشّي الغرانولا فوقها.|اسكبي العسل.,420,18,55,14,1,10,زبادي يوناني:200:g;موز:0.5:pcs;توت:50:g;غرانولا:30:g;عسل:1:tsp,فطور
yogurt-fruit-granola-bowl,de,Joghurt-Bowl mit Früchten und Granola,Joghurt in eine Schüssel geben.|Geschnittene Banane und Beeren hinzufügen.|Mit Granola bestreuen.|Mit Honig beträufeln.,420,18,55,14,1,10,Griechischer Joghurt:200:g;Banane:0.5:pcs;Beeren:50:g;Granola:30:g;Honig:1:tsp,Frühstück
yogurt-fruit-granola-bowl,en,Yogurt Bowl with Fruits and Granola,Place yogurt in a bowl.|Add sliced banana and berries.|Top with granola.|Drizzle with honey.,420,18,55,14,1,10,Greek yogurt:200:g;Banana:0.5:pcs;Berries:50:g;Granola:30:g;Honey:1:tsp,breakfast
yogurt-fruit-granola-bowl,es,Bowl de yogur con frutas y granola,Coloque el yogur en un bol.|Añada el plátano en rodajas y las bayas.|Espolvoree con granola.|Rocíe con miel.,420,18,55,14,1,10,Yogur griego:200:g;Plátano:0.5:pcs;Bayas:50:g;Granola:30:g;Miel:1:tsp,desayuno
yogurt-fruit-granola-bowl,fr,Bowl de yaourt aux fruits et granola,Versez le yaourt dans un bol.|Ajoutez la banane tranchée et les baies.|Parsemez de granola.|Arrosez de miel.,420,18,55,14,1,10,Yaourt grec:200:g;Banane:0.5:pcs;Baies:50:g;Granola:30:g;Miel:1:tsp,"
petit-déjeuner"
yogurt-fruit-granola-bowl,he,קערת יוגורט עם פירות וגרנולה,שימו יוגורט בקערה.|הוסיפו בננה פרוסה ופירות יער.|פזרו גרנולה מעל.|זלפו דבש.,420,18,55,14,1,10,יוגורט יווני:200:g;בננה:0.5:pcs;פירות יער:50:g;גרנולה:30:g;דבש:1:tsp,ארוחת בוקר
yogurt-fruit-granola-bowl,hi,"दही, फल और ग्रेनोला बाउल",एक कटोरे में दही रखें।|कटा हुआ केला और बेरी डालें।|ऊपर से ग्रेनोला छिड़कें।|शहद डालें।,420,18,55,14,1,10,ग्रीक दही:200:g;केला:0.5:pcs;बेरी:50:g;ग्रेनोला:30:g;शहद:1:tsp,नाश्ता
yogurt-fruit-granola-bowl,id,Mangkuk Yogurt dengan Buah dan Granola,Letakkan yogurt di mangkuk.|Tambahkan irisan pisang dan beri.|Taburi dengan granola.|Siram dengan madu.,420,18,55,14,1,10,Yogurt Yunani:200:g;Pisang:0.5:pcs;Beri:50:g;Granola:30:g;Madu:1:tsp,sarapan
yogurt-fruit-granola-bowl,it,Bowl di yogurt con frutta e granola,Mettere lo yogurt in una ciotola.|Aggiungere la banana a fette e i frutti di bosco.|Cospargere con la granola.|Versare il miele a filo.,420,18,55,14,1,10,Yogurt greco:200:g;Banana:0.5:pcs;Frutti di bosco:50:g;Granola:30:g;Miele:1:tsp,colazione
yogurt-fruit-granola-bowl,ja,フルーツとグラノーラのヨーグルトボウル,ボウルにヨーグルトを入れる。|スライスしたバナナとベリーを加える。|グラノーラをのせる。|はちみつをかける。,420,18,55,14,1,10,ギリシャヨーグルト:200:g;バナナ:0.5:pcs;ベリー:50:g;グラノーラ:30:g;はちみつ:1:tsp,朝食
yogurt-fruit-granola-bowl,ko,과일 그래놀라 요거트 볼,그릇에 요거트를 담으세요.|슬라이스한 바나나와 베리를 올리세요.|그래놀라를 뿌리세요.|꿀을 뿌리세요.,420,18,55,14,1,10,그릭 요거트:200:g;바나나:0.5:pcs;베리:50:g;그래놀라:30:g;꿀:1:tsp,아침식사
yogurt-fruit-granola-bowl,nl,Yoghurtbowl met fruit en granola,Doe de yoghurt in een kom.|Voeg gesneden banaan en bessen toe.|Bestrooi met granola.|Besprenkel met honing.,420,18,55,14,1,10,Griekse yoghurt:200:g;Banaan:0.5:pcs;Bessen:50:g;Granola:30:g;Honing:1:tsp,ontbijt
yogurt-fruit-granola-bowl,pl,"Bowl z jogurtem, owocami i granolą",Wyłóż jogurt do miski.|Dodaj pokrojonego banana i jagody.|Posyp granolą.|Polej miodem.,420,18,55,14,1,10,Jogurt grecki:200:g;Banan:0.5:pcs;Jagody:50:g;Granola:30:g;Miód:1:tsp,śniadanie
yogurt-fruit-granola-bowl,pt-BR,Bowl de iogurte com frutas e granola,Coloque o iogurte em uma tigela.|Adicione banana fatiada e frutas vermelhas.|Polvilhe com granola.|Regue com mel.,420,18,55,14,1,10,Iogurte grego:200:g;Banana:0.5:pcs;Frutas vermelhas:50:g;Granola:30:g;Mel:1:tsp,café da manhã
yogurt-fruit-granola-bowl,ru,"Боул с йогуртом, фруктами и гранолой",Выложите йогурт в миску.|Добавьте нарезанный банан и ягоды.|Посыпьте гранолой.|Полейте мёдом.,420,18,55,14,1,10,Греческий йогурт:200:g;Банан:0.5:pcs;Ягоды:50:g;Гранола:30:g;Мёд:1:tsp,завтрак
yogurt-fruit-granola-bowl,th,โยเกิร์ตโบวล์กับผลไม้และกราโนล่า,ใส่โยเกิร์ตลงในชาม|เพิ่มกล้วยหั่นและเบอร์รี่|โรยกราโนล่าด้านบน|ราดน้ำผึ้ง,420,18,55,14,1,10,โยเกิร์ตกรีก:200:g;กล้วย:0.5:pcs;เบอร์รี่:50:g;กราโนล่า:30:g;น้ำผึ้ง:1:tsp,อาหารเช้า
yogurt-fruit-granola-bowl,tr,Meyveli ve granolalı yoğurt kasesi,Yoğurdu bir kaseye koyun.|Dilimlenmiş muz ve meyveleri ekleyin.|Üzerine granola serpin.|Bal gezdirin.,420,18,55,14,1,10,Yunan yoğurdu:200:g;Muz:0.5:pcs;Meyveler:50:g;Granola:30:g;Bal:1:tsp,kahvaltı
yogurt-fruit-granola-bowl,uk,"Боул з йогуртом, фруктами та гранолою",Йогурт викладіть у миску.|Додайте нарізаний банан і ягоди.|Посипте гранолою.|Полийте медом.,420,18,55,14,1,10,Йогурт грецький:200:g;Банан:0.5:pcs;Ягоди:50:g;Гранола:30:g;Мед:1:tsp,сніданок
yogurt-fruit-granola-bowl,vi,Tô sữa chua với trái cây và granola,Cho sữa chua vào tô.|Thêm chuối cắt lát và quả mọng.|Rắc granola lên trên.|Rưới mật ong.,420,18,55,14,1,10,Sữa chua Hy Lạp:200:g;Chuối:0.5:pcs;Quả mọng:50:g;Granola:30:g;Mật ong:1:tsp,bữa sáng
yogurt-fruit-granola-bowl,zh-Hans,酸奶水果格兰诺拉碗,将酸奶放入碗中。|加入切片香蕉和浆果。|撒上格兰诺拉麦片。|淋上蜂蜜。,420,18,55,14,1,10,希腊酸奶:200:g;香蕉:0.5:pcs;浆果:50:g;格兰诺拉:30:g;蜂蜜:1:tsp,早餐
baked-oatmeal-apple,ar,شوفان مخبوز بالتفاح,قشّري التفاحة وقطّعيها إلى مكعبات.|اخلطي الشوفان والحليب والبيض والعسل والقرفة.|أضيفي التفاح.|ادهني القالب بالزبدة وافردي الخليط.|اخبزي على 180 درجة لمدة 25-30 دقيقة.,420,14,65,10,1,30,رقائق الشوفان:60:g;حليب:200:ml;بيضة:1:pcs;تفاحة:1:pcs;عسل:1:tbsp;قرفة:1:tsp;زبدة:5:g,فطور
baked-oatmeal-apple,de,Gebackenes Haferflocken mit Apfel,"Apfel schälen und in Würfel schneiden.|Haferflocken, Milch, Ei, Honig und Zimt mischen.|Apfel hinzufügen.|Form mit Butter einfetten und Masse einfüllen.|Bei 180°C 25-30 Minuten backen.",420,14,65,10,1,30,Haferflocken:60:g;Milch:200:ml;Ei:1:pcs;Apfel:1:pcs;Honig:1:tbsp;Zimt:1:tsp;Butter:5:g,Frühstück
baked-oatmeal-apple,en,Baked Oatmeal with Apple,"Peel and dice apple.|Mix oatmeal, milk, egg, honey and cinnamon.|Add apple.|Grease form with butter, spread mixture.|Bake at 180°C for 25-30 minutes.",420,14,65,10,1,30,Oat flakes:60:g;Milk:200:ml;Egg:1:pcs;Apple:1:pcs;Honey:1:tbsp;Cinnamon:1:tsp;Butter:5:g,breakfast
baked-oatmeal-apple,es,Avena horneada con manzana,"Pelar y cortar la manzana en cubos.|Mezclar la avena, la leche, el huevo, la miel y la canela.|Agregar la manzana.|Engrasar el molde con mantequilla y verter la mezcla.|Hornear a 180°C durante 25-30 minutos.",420,14,65,10,1,30,Copos de avena:60:g;Leche:200:ml;Huevo:1:pcs;Manzana:1:pcs;Miel:1:tbsp;Canela:1:tsp;Mantequilla:5:g,desayuno
baked-oatmeal-apple,fr,Flocons d'avoine cuits au four avec pomme,"Éplucher et couper la pomme en dés.|Mélanger les flocons d'avoine, le lait, l'œuf, le miel et la cannelle.|Ajouter la pomme.|Beurrer le moule et étaler le mélange.|Cuire au four à 180°C pendant 25-30 minutes.",420,14,65,10,1,30,Flocons d'avoine:60:g;Lait:200:ml;Œuf:1:pcs;Pomme:1:pcs;Miel:1:tbsp;Cannelle:1:tsp;Beurre:5:g,"
petit-déjeuner"
baked-oatmeal-apple,he,שיבולת שועל אפויה עם תפוח,"קלפו את התפוח וחתכו לקוביות.|ערבבו שיבולת שועל, חלב, ביצה, דבש וקינמון.|הוסיפו את התפוח.|שמנו את התבנית בחמאה ופזרו את התערובת.|אפו ב-180°C למשך 25-30 דקות.",420,14,65,10,1,30,פתיתי שיבולת שועל:60:g;חלב:200:ml;ביצה:1:pcs;תפוח:1:pcs;דבש:1:tbsp;קינמון:1:tsp;חמאה:5:g,ארוחת בוקר
baked-oatmeal-apple,hi,सेब के साथ बेक्ड ओटमील,"सेब छीलें और टुकड़ों में काटें।|ओटमील, दूध, अंडा, शहद और दालचीनी मिलाएं।|सेब डालें।|सांचे में मक्खन लगाएं और मिश्रण फैलाएं।|180°C पर 25-30 मिनट बेक करें।",420,14,65,10,1,30,ओट्स फ्लेक्स:60:g;दूध:200:ml;अंडा:1:pcs;सेब:1:pcs;शहद:1:tbsp;दालचीनी:1:tsp;मक्खन:5:g,नाश्ता
baked-oatmeal-apple,id,Oatmeal Panggang dengan Apel,"Kupas dan potong apel menjadi dadu.|Campurkan oatmeal, susu, telur, madu dan kayu manis.|Tambahkan apel.|Olesi loyang dengan mentega, tuang adonan.|Panggang pada suhu 180°C selama 25-30 menit.",420,14,65,10,1,30,Oat:60:g;Susu:200:ml;Telur:1:pcs;Apel:1:pcs;Madu:1:tbsp;Kayu manis:1:tsp;Mentega:5:g,sarapan
baked-oatmeal-apple,it,Porridge al forno con mela,"Sbucciare e tagliare la mela a cubetti.|Mescolare fiocchi d'avena, latte, uovo, miele e cannella.|Aggiungere la mela.|Imburrare lo stampo e versare il composto.|Cuocere in forno a 180°C per 25-30 minuti.",420,14,65,10,1,30,Fiocchi d'avena:60:g;Latte:200:ml;Uovo:1:pcs;Mela:1:pcs;Miele:1:tbsp;Cannella:1:tsp;Burro:5:g,colazione
baked-oatmeal-apple,ja,りんご入りベイクドオートミール,りんごの皮をむき、角切りにする。|オートミール、牛乳、卵、はちみつ、シナモンを混ぜる。|りんごを加える。|型にバターを塗り、生地を広げる。|180°Cで25〜30分焼く。,420,14,65,10,1,30,オートフレーク:60:g;牛乳:200:ml;卵:1:pcs;りんご:1:pcs;はちみつ:1:tbsp;シナモン:1:tsp;バター:5:g,朝食
baked-oatmeal-apple,ko,사과 베이크드 오트밀,"사과 껍질을 벗기고 주사위 모양으로 자르세요.|오트밀, 우유, 달걀, 꿀, 시나몬을 섞으세요.|사과를 넣으세요.|틀에 버터를 바르고 반죽을 펴세요.|180°C에서 25-30분간 구우세요.",420,14,65,10,1,30,오트 플레이크:60:g;우유:200:ml;달걀:1:pcs;사과:1:pcs;꿀:1:tbsp;시나몬:1:tsp;버터:5:g,아침식사
baked-oatmeal-apple,nl,Gebakken havermout met appel,"Schil de appel en snijd in blokjes.|Meng havermout, melk, ei, honing en kaneel.|Voeg de appel toe.|Vet de vorm in met boter en verdeel het mengsel.|Bak op 180°C gedurende 25-30 minuten.",420,14,65,10,1,30,Havervlokken:60:g;Melk:200:ml;Ei:1:pcs;Appel:1:pcs;Honing:1:tbsp;Kaneel:1:tsp;Boter:5:g,ontbijt
baked-oatmeal-apple,pl,Zapiekana owsianka z jabłkiem,"Obierz jabłko i pokrój w kostkę.|Wymieszaj owsiankę, mleko, jajko, miód i cynamon.|Dodaj jabłko.|Posmaruj formę masłem i wyłóż masę.|Piecz w 180°C przez 25-30 minut.",420,14,65,10,1,30,Płatki owsiane:60:g;Mleko:200:ml;Jajko:1:pcs;Jabłko:1:pcs;Miód:1:tbsp;Cynamon:1:tsp;Masło:5:g,śniadanie
baked-oatmeal-apple,pt-BR,Aveia assada com maçã,"Descasque e corte a maçã em cubos.|Misture aveia, leite, ovo, mel e canela.|Adicione a maçã.|Unte a forma com manteiga e espalhe a mistura.|Asse a 180°C por 25-30 minutos.",420,14,65,10,1,30,Flocos de aveia:60:g;Leite:200:ml;Ovo:1:pcs;Maçã:1:pcs;Mel:1:tbsp;Canela:1:tsp;Manteiga:5:g,café da manhã
baked-oatmeal-apple,ru,Запечённая овсянка с яблоком,"Очистите яблоко и нарежьте кубиками.|Смешайте овсянку, молоко, яйцо, мёд и корицу.|Добавьте яблоко.|Смажьте форму маслом и выложите массу.|Запекайте при 180°C 25-30 минут.",420,14,65,10,1,30,Овсяные хлопья:60:g;Молоко:200:ml;Яйцо:1:pcs;Яблоко:1:pcs;Мёд:1:tbsp;Корица:1:tsp;Сливочное масло:5:g,завтрак
baked-oatmeal-apple,th,ข้าวโอ๊ตอบกับแอปเปิ้ล,ปอกแอปเปิ้ลแล้วหั่นเป็นลูกเต๋า|ผสมข้าวโอ๊ต นม ไข่ น้ำผึ้ง และอบเชย|ใส่แอปเปิ้ล|ทาเนยในพิมพ์แล้วเทส่วนผสม|อบที่ 180°C นาน 25-30 นาที,420,14,65,10,1,30,ข้าวโอ๊ต:60:g;นม:200:ml;ไข่:1:pcs;แอปเปิ้ล:1:pcs;น้ำผึ้ง:1:tbsp;อบเชย:1:tsp;เนย:5:g,อาหารเช้า
baked-oatmeal-apple,tr,Elmalı fırında yulaf ezmesi,"Elmayı soyun ve küpler halinde doğrayın.|Yulaf ezmesi, süt, yumurta, bal ve tarçını karıştırın.|Elmayı ekleyin.|Kalıbı tereyağı ile yağlayın ve karışımı yayın.|180°C'de 25-30 dakika pişirin.",420,14,65,10,1,30,Yulaf ezmesi:60:g;Süt:200:ml;Yumurta:1:pcs;Elma:1:pcs;Bal:1:tbsp;Tarçın:1:tsp;Tereyağı:5:g,kahvaltı
baked-oatmeal-apple,uk,Запечена вівсянка з яблуком,"Яблуко очистіть і наріжте кубиками.|Змішайте вівсянку, молоко, яйце, мед і корицю.|Додайте яблуко.|Форму змастіть маслом, викладіть масу.|Запікайте при 180°C 25–30 хвилин.",420,14,65,10,1,30,Вівсяні пластівці:60:g;Молоко:200:ml;Яйце:1:pcs;Яблуко:1:pcs;Мед:1:tbsp;Кориця:1:tsp;Вершкове масло:5:g,сніданок
baked-oatmeal-apple,vi,Yến mạch nướng với táo,"Gọt vỏ táo và cắt hạt lựu.|Trộn yến mạch, sữa, trứng, mật ong và quế.|Thêm táo.|Phết bơ vào khuôn, trải hỗn hợp.|Nướng ở 180°C trong 25-30 phút.",420,14,65,10,1,30,Yến mạch:60:g;Sữa:200:ml;Trứng:1:pcs;Táo:1:pcs;Mật ong:1:tbsp;Quế:1:tsp;Bơ:5:g,bữa sáng
baked-oatmeal-apple,zh-Hans,苹果烤燕麦,将苹果去皮切丁。|将燕麦片、牛奶、鸡蛋、蜂蜜和肉桂混合。|加入苹果。|在模具中涂黄油，铺上混合物。|在180°C下烤25-30分钟。,420,14,65,10,1,30,燕麦片:60:g;牛奶:200:ml;鸡蛋:1:pcs;苹果:1:pcs;蜂蜜:1:tbsp;肉桂:1:tsp;黄油:5:g,早餐
kefir-pancakes,ar,بانكيك بالكفير,اخفقي البيض مع السكر.|أضيفي الكفير.|أضيفي الدقيق والبيكنغ باودر.|اقلي البانكيك حتى يصبح ذهبياً.,410,13,62,12,1,20,كفير:200:ml;بيضة:1:pcs;دقيق القمح:90:g;سكر:1:tbsp;بيكنغ باودر:0.5:tsp;زيت:1:tsp,فطور
kefir-pancakes,de,Kefir-Pfannkuchen,Ei mit Zucker schlagen.|Kefir hinzufügen.|Mehl und Backpulver einrühren.|Pfannkuchen goldbraun braten.,410,13,62,12,1,20,Kefir:200:ml;Ei:1:pcs;Weizenmehl:90:g;Zucker:1:tbsp;Backpulver:0.5:tsp;Öl:1:tsp,Frühstück
kefir-pancakes,en,Kefir Pancakes,Beat egg with sugar.|Add kefir.|Add flour and baking powder.|Fry pancakes until golden.,410,13,62,12,1,20,Kefir:200:ml;Egg:1:pcs;Wheat flour:90:g;Sugar:1:tbsp;Baking powder:0.5:tsp;Oil:1:tsp,breakfast
